sequence_id	protein_count	time	method
1841861.SAMEA54001918	5827	172.1	hmmsearch
1841862.SAMEA4534876	2835	110.06	hmmsearch
1841863.SAMEA103910952	3210	130.71	hmmsearch
1841865.SAMEA4555841	3380	125.76	hmmsearch
1841867.SAMEA4519287	2360	92.33	hmmsearch
1841868.SAMEA103910483	2850	109.74	hmmsearch
1842532.SAMN04909703	2777	105.76	hmmsearch
1842533.SAMN04909706	4100	136.63	hmmsearch
1842534.SAMN04909707	3939	134.5	hmmsearch
1842535.SAMN04909709	3681	120.06	hmmsearch
1842536.SAMN04909720	4388	137.73	hmmsearch
1842537.SAMN04909718	4366	139.81	hmmsearch
1842539.SAMN04909716	4632	138.29	hmmsearch
1842540.SAMN04909717	3557	121.88	hmmsearch
1842727.SAMN06118135	5199	165.91	hmmsearch
1843236.SAMN05928587	3352	111.52	hmmsearch
1843368.SAMN04909708	3064	113.42	hmmsearch
1843580.SAMN04922374	4210	143.42	hmmsearch
1843581.SAMN04922375	3854	136.45	hmmsearch
1844006.SAMN05300637	3445	112.28	hmmsearch
1844708.SAMN05892218	4350	133.89	hmmsearch
1844758.SAMN04932542	2594	90.63	hmmsearch
1844760.SAMN04932544	3028	121.04	hmmsearch
1844972.SAMN04954875	5020	170.4	hmmsearch
1844.SAMN03353335	5357	161.01	hmmsearch
1847728.SAMN04939523	2401	100.06	hmmsearch
1848038.SAMN04958149	2257	97.0	hmmsearch
1848039.SAMN04958150	2818	107.37	hmmsearch
1848158.SAMN04966136	3527	133.14	hmmsearch
1848189.SAMN04932972	3915	134.32	hmmsearch
1848190.SAMN04933465	2072	99.67	hmmsearch
1848291.SAMN04964198	5255	154.53	hmmsearch
1848292.SAMN04964169	5432	159.29	hmmsearch
184870.SAMN03956212	1954	101.19	hmmsearch
1848766.SAMN04978166	1610	80.13	hmmsearch
1848903.SAMEA3180118	2202	98.34	hmmsearch
1848.SAMN05443637	5862	169.67	hmmsearch
1849032.SAMN04958683	3777	124.82	hmmsearch
1849167.SAMN04965930	4138	147.91	hmmsearch
1849168.SAMN04965932	4543	135.56	hmmsearch
1849170.SAMN04965933	3813	123.33	hmmsearch
1849171.SAMN04965935	3899	126.58	hmmsearch
1849358.SAMN04957306	2805	102.74	hmmsearch
1849359.SAMN04957307	4362	130.65	hmmsearch
1849360.SAMN04957308	3097	129.61	hmmsearch
1849383.SAMN04992873	2490	104.18	hmmsearch
1849491.SAMN06196447	1679	88.45	hmmsearch
1849719.SAMN05001249	4540	159.74	hmmsearch
1849967.SAMN05161780	6110	193.34	hmmsearch
1849968.SAMN05001254	3744	134.32	hmmsearch
185007.SAMN02910350	2890	129.5	hmmsearch
185008.SAMN02910451	3087	135.39	hmmsearch
185008.SAMN05928573	2851	123.77	hmmsearch
1850094.SAMN05411298	5890	166.13	hmmsearch
1850246.SAMN05726020	2970	126.31	hmmsearch
1850250.SAMN05726021	3251	112.0	hmmsearch
1850252.SAMN05945923	2661	109.37	hmmsearch
1850254.SAMN06075356	2702	109.87	hmmsearch
1850361.SAMN05003984	5406	150.64	hmmsearch
1850362.SAMN05003917	5786	182.07	hmmsearch
1850517.SAMN05006722	6717	210.71	hmmsearch
1850526.SAMN05006811	2971	124.68	hmmsearch
1851148.SAMN06284589	2931	134.31	hmmsearch
1851204.SAMN05017669	3586	120.74	hmmsearch
1851429.SAMN05257102	2781	112.16	hmmsearch
1851544.SAMEA4026966	4364	139.7	hmmsearch
1852361.SAMEA4555840	2107	91.34	hmmsearch
1852362.SAMEA4518713	3329	132.06	hmmsearch
1852364.SAMEA4519250	1981	103.58	hmmsearch
1852365.SAMEA4413213	1649	86.71	hmmsearch
1852366.SAMEA4555194	3385	117.65	hmmsearch
1852368.SAMEA4415111	2187	112.59	hmmsearch
1852370.SAMEA4521261	2857	115.84	hmmsearch
1852372.SAMEA4521270	1961	107.24	hmmsearch
1852373.SAMEA4021839	1445	86.58	hmmsearch
1852374.SAMEA4554850	1604	90.0	hmmsearch
1852375.SAMEA4415163	2430	100.64	hmmsearch
1852376.SAMEA18122668	1727	90.43	hmmsearch
1852378.SAMEA4415268	2401	101.31	hmmsearch
1852379.SAMEA4415313	1608	79.43	hmmsearch
1852381.SAMEA4555866	2189	97.42	hmmsearch
1852383.SAMEA4519288	2434	95.55	hmmsearch
1852384.SAMEA48259918	2702	103.93	hmmsearch
1852386.SAMEA4555824	2311	99.72	hmmsearch
1852387.SAMEA4415361	1974	95.09	hmmsearch
1852388.SAMEA4519251	2393	99.24	hmmsearch
1852390.SAMEA103975581	2297	94.88	hmmsearch
1852391.SAMEA103970041	1866	94.33	hmmsearch
1852522.SAMN06295960	4778	160.21	hmmsearch
1852617.SAMN04939357	3063	112.62	hmmsearch
1852618.SAMN04939327	3728	124.9	hmmsearch
1852619.SAMN04939356	7067	222.45	hmmsearch
1852621.SAMN04939355	5127	161.53	hmmsearch
1852776.SAMN05170437	2364	96.45	hmmsearch
1853130.SAMN04566726	5875	179.21	hmmsearch
1853258.SAMN05172617	3067	121.9	hmmsearch
1853259.SAMN05208169	5262	156.76	hmmsearch
1853690.SAMN06480072	3389	111.59	hmmsearch
1854058.SAMN05178588	5582	158.14	hmmsearch
1855282.SAMN05178899	4777	140.85	hmmsearch
1855283.SAMN05216382	3123	112.02	hmmsearch
1855285.SAMN05216303	5191	166.6	hmmsearch
1855289.SAMN05216319	5436	178.65	hmmsearch
1855291.SAMN05216327	7008	226.98	hmmsearch
1855292.SAMN05216570	4205	147.63	hmmsearch
1855297.SAMN05216524	6070	195.27	hmmsearch
1855299.SAMN05216343	2716	97.79	hmmsearch
1855300.SAMN05216344	4313	134.76	hmmsearch
1855301.SAMN05216350	4448	139.98	hmmsearch
1855303.SAMN05216569	3691	128.25	hmmsearch
1855305.SAMN05216359	5014	174.33	hmmsearch
1855306.SAMN05216367	5890	173.36	hmmsearch
1855314.SAMN05216322	5337	167.24	hmmsearch
1855315.SAMN05216345	6302	179.41	hmmsearch
1855317.SAMN05216567	7933	230.88	hmmsearch
1855318.SAMN05216525	7902	204.82	hmmsearch
1855319.SAMN05216330	7488	194.34	hmmsearch
1855321.SAMN05216338	9141	226.99	hmmsearch
1855322.SAMN05216573	7756	206.7	hmmsearch
1855324.SAMN05216467	3703	126.73	hmmsearch
1855325.SAMN05216383	2802	113.75	hmmsearch
1855333.SAMN05216299	3089	111.54	hmmsearch
1855336.SAMN05216503	3362	129.18	hmmsearch
1855338.SAMN05216428	3080	107.5	hmmsearch
1855340.SAMN05216316	3049	112.16	hmmsearch
1855343.SAMN05216356	3060	133.28	hmmsearch
1855346.SAMN05216483	6484	194.33	hmmsearch
1855347.SAMN05216532	8145	228.76	hmmsearch
1855348.SAMN05216489	9521	257.98	hmmsearch
1855349.SAMN05216533	8154	232.86	hmmsearch
1855351.SAMN05216482	8911	266.11	hmmsearch
1855370.SAMN05216341	1576	94.72	hmmsearch
1855373.SAMN05216518	3162	133.48	hmmsearch
1855374.SAMN05216390	3405	134.2	hmmsearch
1855375.SAMN05216391	2930	122.74	hmmsearch
1855377.SAMN05216534	1613	76.6	hmmsearch
1855383.SAMN05216548	4033	133.09	hmmsearch
1855384.SAMN05216436	4349	149.6	hmmsearch
1855394.SAMN05216348	2064	103.24	hmmsearch
1855400.SAMN05216413	2593	111.6	hmmsearch
1855401.SAMN05216323	3658	127.0	hmmsearch
1855519.SAMN05188807	3607	113.43	hmmsearch
1855657.SAMN05186776	4794	144.44	hmmsearch
1855662.SAMN05186783	4605	142.35	hmmsearch
1855726.SAMN05161775	6208	180.7	hmmsearch
1855728.SAMN05161926	6711	188.14	hmmsearch
1855729.SAMN05162225	5744	170.61	hmmsearch
1855823.SAMN06829615	2438	98.96	hmmsearch
1856405.SAMN05511236	4337	149.01	hmmsearch
185642.SAMN04216945	5168	158.5	hmmsearch
1856638.SAMN05199910	1982	101.83	hmmsearch
1856685.SAMN05195958	5748	167.9	hmmsearch
1856850.SAMN05958284	4677	139.59	hmmsearch
1856861.SAMN05202168	4965	161.49	hmmsearch
1856862.SAMN05202169	5527	158.42	hmmsearch
1857568.SAMN05197888	3241	132.3	hmmsearch
185761.SAMN05660282	2156	103.09	hmmsearch
1857645.SAMN05226836	1861	95.31	hmmsearch
1857892.SAMN05211002	7038	203.1	hmmsearch
1859457.SAMN05511238	4035	153.48	hmmsearch
1859473.SAMN05831614	2108	100.93	hmmsearch
1860085.SAMN05219210	3614	125.77	hmmsearch
1860086.SAMN05219212	2322	99.53	hmmsearch
1860092.SAMN05219281	3626	118.23	hmmsearch
1860093.SAMN05219439	2916	118.0	hmmsearch
1860094.SAMN05219313	2399	105.12	hmmsearch
1860095.SAMN05219315	2676	109.35	hmmsearch
1860096.SAMN05213933	6601	179.14	hmmsearch
1860100.SAMN05224566	3065	109.6	hmmsearch
1860102.SAMEA4032471	4558	138.21	hmmsearch
1860122.SAMN05189898	2525	103.62	hmmsearch
1860125.SAMN05231707	3036	109.96	hmmsearch
186116.SAMN05192569	3597	119.59	hmmsearch
1861784.SAMN05231708	3178	120.93	hmmsearch
1861.SAMN05660350	5007	150.98	hmmsearch
1861.SAMN05660359	4697	141.58	hmmsearch
1862672.SAMN06008016	2256	97.24	hmmsearch
1862950.SAMN05248104	4323	138.27	hmmsearch
186490.SAMN03290991	689	61.21	hmmsearch
186490.SAMN03757698	545	45.36	hmmsearch
186497.SAMN02604284	2065	95.9	hmmsearch
1867258.SAMN04994459	1753	74.1	hmmsearch
1867260.SAMN04994460	1494	63.79	hmmsearch
1867952.SAMEA4346298	3572	124.12	hmmsearch
1867956.SAMN05829247	4578	145.3	hmmsearch
1868283.SAMN03766366	1319	88.91	hmmsearch
1868285.SAMN03766371	399	37.89	hmmsearch
1868286.SAMN03766454	4269	130.75	hmmsearch
1868325.SAMN05282066	2200	99.42	hmmsearch
1869167.SAMN05316822	4370	136.54	hmmsearch
1869245.SAMN05328039	4126	144.47	hmmsearch
1869302.SAMN05301627	2322	95.91	hmmsearch
1869.SAMN03078836	7339	196.44	hmmsearch
1870984.SAMEA4555797	1993	121.77	hmmsearch
1870985.SAMEA103910505	2839	117.05	hmmsearch
1870987.SAMEA103972705	1848	85.96	hmmsearch
1870990.SAMEA48316168	5123	169.44	hmmsearch
1870991.SAMEA4415571	2475	110.46	hmmsearch
1870993.SAMEA4519291	3425	127.17	hmmsearch
1870994.SAMEA4555321	1778	98.88	hmmsearch
1870997.SAMEA4519299	1313	85.71	hmmsearch
1871002.SAMEA4521271	2090	99.73	hmmsearch
1871003.SAMEA4519289	2028	99.81	hmmsearch
1871005.SAMEA47419168	2435	100.82	hmmsearch
1871006.SAMEA18121168	4979	192.78	hmmsearch
1871012.SAMEA47410918	1800	94.33	hmmsearch
1871013.SAMEA4555868	5044	191.95	hmmsearch
1871014.SAMEA4548673	1439	84.58	hmmsearch
1871015.SAMEA103911226	3147	107.1	hmmsearch
1871016.SAMEA4555188	1747	88.68	hmmsearch
1871017.SAMEA17756668	1706	87.64	hmmsearch
1871018.SAMEA4519310	3785	123.05	hmmsearch
187101.SAMN03380727	1183	90.96	hmmsearch
1871020.SAMEA4555313	2775	110.23	hmmsearch
1871021.SAMEA4555314	3313	125.22	hmmsearch
1871022.SAMEA4555315	1745	89.29	hmmsearch
1871023.SAMEA4519306	2137	111.15	hmmsearch
1871025.SAMEA4555317	1703	88.35	hmmsearch
1871028.SAMEA17745418	2069	100.05	hmmsearch
1871030.SAMEA37054168	2358	101.09	hmmsearch
1871031.SAMEA4548191	2047	102.38	hmmsearch
1871033.SAMEA48261418	1551	79.71	hmmsearch
1871034.SAMEA48205918	1858	96.47	hmmsearch
1871035.SAMEA4519304	2710	105.23	hmmsearch
1871110.SAMN05362001	2045	95.54	hmmsearch
1871111.SAMN05356262	3561	118.12	hmmsearch
1871336.SAMN05363827	2173	100.21	hmmsearch
187272.SAMN02598349	2865	115.91	hmmsearch
187303.SAMEA2272070	3666	113.01	hmmsearch
187304.SAMN06292063	5577	163.2	hmmsearch
1873176.SAMN05526244	4504	133.34	hmmsearch
187330.SAMN04001720	4024	145.92	hmmsearch
1873462.SAMEA4475189	3048	116.44	hmmsearch
1873482.SAMN05375127	3757	126.33	hmmsearch
1873524.SAMN05363636	2100	99.76	hmmsearch
1873712.SAMN05383995	5653	162.36	hmmsearch
187420.SAMN02603244	1869	81.76	hmmsearch
1874317.SAMN05920294	3700	132.23	hmmsearch
1874630.SAMN03896004	2757	102.47	hmmsearch
187493.SAMN02687544	3496	124.98	hmmsearch
187868.SAMN05192589	4689	148.48	hmmsearch
1878935.SAMEA4556315	389	31.53	hmmsearch
1878942.SAMEA4556316	1743	86.52	hmmsearch
1878999.SAMN05386354	1328	76.2	hmmsearch
1879023.SAMN05415090	6011	182.58	hmmsearch
1879031.SAMN05415084	3073	109.19	hmmsearch
1879049.SAMN05356835	3584	115.56	hmmsearch
1879050.SAMN05356836	3627	122.71	hmmsearch
187979.SAMEA3545236	2095	103.24	hmmsearch
1880899.SAMN05420754	3245	121.78	hmmsearch
1880902.SAMN05417939	3672	128.43	hmmsearch
1881015.SAMN05416363	5621	177.16	hmmsearch
1881017.SAMN05428955	5240	174.23	hmmsearch
1881021.SAMN05428940	7091	207.95	hmmsearch
1881028.SAMN05428985	5881	176.11	hmmsearch
1881030.SAMN05428969	3687	118.69	hmmsearch
1881031.SAMN05428970	3827	134.35	hmmsearch
1881032.SAMN05428962	6316	193.71	hmmsearch
1881035.SAMN05428960	4933	175.63	hmmsearch
1881037.SAMN05428972	3817	135.03	hmmsearch
1881038.SAMN05428959	5880	196.65	hmmsearch
1881039.SAMN05428973	5719	184.4	hmmsearch
1881040.SAMN05428988	6483	209.72	hmmsearch
1881042.SAMN05428982	3548	121.29	hmmsearch
1881043.SAMN05428989	4072	145.02	hmmsearch
1881044.SAMN05428990	3481	119.75	hmmsearch
1881045.SAMN05428948	5083	170.23	hmmsearch
1881046.SAMN05428966	6516	201.63	hmmsearch
1881047.SAMN05428974	3997	136.21	hmmsearch
1881048.SAMN05428975	5901	193.63	hmmsearch
1881049.SAMN05428947	5962	194.05	hmmsearch
1881054.SAMN05428977	3030	112.42	hmmsearch
1881056.SAMN05428995	3328	113.72	hmmsearch
1881057.SAMN05428996	2935	113.16	hmmsearch
1881058.SAMN05428997	6184	173.98	hmmsearch
1881059.SAMN05428963	4300	138.46	hmmsearch
1881060.SAMN05428976	2436	104.34	hmmsearch
1881061.SAMN05428979	4232	135.04	hmmsearch
1881066.SAMN05428967	4394	136.75	hmmsearch
1881067.SAMN05428984	4468	138.81	hmmsearch
1881068.SAMN05428950	4250	131.42	hmmsearch
1881103.SAMN05428965	4685	139.91	hmmsearch
1881858.SAMN05430127	2886	105.69	hmmsearch
1882399.SAMN05437237	4211	134.7	hmmsearch
1882406.SAMN05443507	3074	112.75	hmmsearch
1882734.SAMN05438986	3468	122.39	hmmsearch
1882747.SAMN05444050	7005	198.88	hmmsearch
1882748.SAMN05443249	5976	179.0	hmmsearch
1882749.SAMN05444173	3530	127.96	hmmsearch
1882751.SAMN05443246	5545	154.08	hmmsearch
1882752.SAMN05444166	8122	242.61	hmmsearch
1882753.SAMN05444416	3177	112.97	hmmsearch
1882754.SAMN05444424	2874	106.35	hmmsearch
1882757.SAMN05444521	8072	234.34	hmmsearch
1882758.SAMN05444671	4622	158.73	hmmsearch
1882760.SAMN05443254	7381	199.85	hmmsearch
1882761.SAMN05443253	5058	152.84	hmmsearch
1882764.SAMN05443252	4233	126.24	hmmsearch
1882768.SAMN05444745	4534	138.34	hmmsearch
1882772.SAMN05443582	5204	157.6	hmmsearch
1882773.SAMN05444678	4043	132.96	hmmsearch
1882774.SAMN05444679	6686	181.76	hmmsearch
1882821.SAMN05444722	3680	116.61	hmmsearch
1882823.SAMN05444724	3189	126.55	hmmsearch
1882825.SAMN05444747	5879	181.08	hmmsearch
1882826.SAMN05444748	5986	187.26	hmmsearch
1882828.SAMN05444680	6990	203.06	hmmsearch
1882831.SAMN05444156	3204	125.19	hmmsearch
1882832.SAMN05444162	4792	156.85	hmmsearch
1882833.SAMN05444157	3781	131.6	hmmsearch
1882918.SAMN05433522	1745	73.4	hmmsearch
1883416.SAMN05417700	3646	127.78	hmmsearch
1884263.SAMN05420587	2156	99.62	hmmsearch
1884310.SAMN05519105	4578	136.81	hmmsearch
1884352.SAMN05519103	9156	241.17	hmmsearch
1884358.SAMN05518872	4290	133.88	hmmsearch
1884359.SAMN05518871	3657	118.76	hmmsearch
1884364.SAMN05518801	3843	127.34	hmmsearch
1884365.SAMN05518866	5355	157.73	hmmsearch
1884367.SAMN05518672	6482	210.06	hmmsearch
1884368.SAMN05518865	5692	178.04	hmmsearch
1884369.SAMN05518849	5764	167.37	hmmsearch
1884373.SAMN05518861	6448	179.15	hmmsearch
1884377.SAMN05518847	5643	170.11	hmmsearch
1884381.SAMN05518846	5730	167.62	hmmsearch
1884382.SAMN05518855	6202	192.55	hmmsearch
1884386.SAMN05518854	6889	205.13	hmmsearch
1884432.SAMN05518683	3662	119.82	hmmsearch
1884656.SAMN05466591	2185	112.8	hmmsearch
1884657.SAMN05466592	1656	82.32	hmmsearch
1884788.SAMN05468008	3736	125.09	hmmsearch
1884789.SAMN05468011	3350	119.1	hmmsearch
1884871.SAMN05172267	1980	90.59	hmmsearch
1885902.SAMN03092876	3947	142.3	hmmsearch
1886027.SAMN05463471	4667	156.71	hmmsearch
1886670.SAMN05526182	4647	159.24	hmmsearch
1888195.SAMN05560386	2103	104.04	hmmsearch
188872.SAMN03080602	4360	152.66	hmmsearch
1888890.SAMN05554149	3332	127.8	hmmsearch
1888891.SAMN05892169	5438	140.18	hmmsearch
1888892.SAMN05554396	3851	123.07	hmmsearch
1888913.SAMN06670374	3910	140.44	hmmsearch
1888995.SAMN05509049	1061	96.33	hmmsearch
1888.SAMD00023485	6381	199.06	hmmsearch
1888.SAMN03283748	7330	209.71	hmmsearch
1888.SAMN04053756	6180	187.81	hmmsearch
188906.SAMN04488526	3472	110.43	hmmsearch
188915.SAMN04216923	3978	140.33	hmmsearch
1889262.SAMN05567311	5388	158.98	hmmsearch
188932.SAMN04505864	4922	172.9	hmmsearch
188937.SAMN03081414	4540	142.18	hmmsearch
1889770.SAMN05567575	3822	127.01	hmmsearch
1889784.SAMN05567581	3956	148.4	hmmsearch
1889813.SAMN05505093	2541	105.22	hmmsearch
1889883.SAMEA4379703	2967	117.15	hmmsearch
1889913.SAMN05567310	2463	112.25	hmmsearch
1889.SAMN04160834	6911	210.85	hmmsearch
1890285.SAMN05717681	8019	230.72	hmmsearch
1890733.SAMN05468010	3689	127.79	hmmsearch
1890.SAMN03941256	7154	209.36	hmmsearch
1890.SAMN04193346	8781	241.92	hmmsearch
1891224.SAMN05375319	2829	107.07	hmmsearch
1891280.SAMN05582949	2497	95.35	hmmsearch
1891671.SAMN06295885	3628	121.79	hmmsearch
1891675.SAMN06329872	3840	130.15	hmmsearch
1891914.SAMN03334896	1840	90.27	hmmsearch
1891920.SAMN05591371	3101	115.39	hmmsearch
1891921.SAMN05601431	3198	99.86	hmmsearch
1891926.SAMN05726332	6627	224.63	hmmsearch
1891970.SAMN05560420	2774	104.11	hmmsearch
1892596.SAMN05582966	3646	121.2	hmmsearch
1892843.SAMEA4413790	4167	143.05	hmmsearch
1892844.SAMEA4534594	5486	160.18	hmmsearch
1892845.SAMEA4534595	3807	123.5	hmmsearch
1892846.SAMEA4534596	3924	126.15	hmmsearch
1892847.SAMEA4535142	4246	133.5	hmmsearch
1892869.SAMEA4471185	3055	124.65	hmmsearch
189381.SAMEA89868418	4382	132.68	hmmsearch
189382.SAMEA2663724	4396	130.12	hmmsearch
189382.SAMN03332000	4277	134.26	hmmsearch
189382.SAMN05728461	4199	131.62	hmmsearch
1893.SAMN02787144	7633	211.26	hmmsearch
1893.SAMN02787147	6621	182.22	hmmsearch
189425.SAMN02996720	5584	166.37	hmmsearch
189426.SAMN03025771	5431	167.15	hmmsearch
1894.SAMN02900594	7724	211.73	hmmsearch
1894.SAMN06670791	5642	170.64	hmmsearch
1895005.SAMN05661223	4044	150.7	hmmsearch
189518.SAMN02603127	3706	122.59	hmmsearch
1895689.SAMN05660576	3869	132.83	hmmsearch
1895690.SAMN05660538	4037	148.68	hmmsearch
1895696.SAMN05660539	4045	131.3	hmmsearch
1895701.SAMN05660578	3198	112.07	hmmsearch
1895704.SAMN05660540	1643	87.17	hmmsearch
1895705.SAMN05660520	947	88.76	hmmsearch
1895706.SAMN05660580	2526	96.3	hmmsearch
1895707.SAMN05660541	1422	78.38	hmmsearch
1895708.SAMN05660513	2127	82.93	hmmsearch
1895709.SAMN05660498	2621	93.14	hmmsearch
1895714.SAMN05660521	2418	88.4	hmmsearch
1895716.SAMN05660581	1162	113.28	hmmsearch
1895717.SAMN05660514	4149	135.69	hmmsearch
1895720.SAMN05660546	2942	125.38	hmmsearch
1895723.SAMN05660533	4512	134.52	hmmsearch
1895727.SAMN05660586	3200	116.71	hmmsearch
1895729.SAMN05660584	6134	179.24	hmmsearch
1895733.SAMN05660585	4230	138.34	hmmsearch
1895735.SAMN05660590	1635	79.54	hmmsearch
1895736.SAMN05660589	1719	82.23	hmmsearch
1895739.SAMN05660551	3500	115.67	hmmsearch
1895740.SAMN05660550	3381	115.79	hmmsearch
1895743.SAMN05660527	2327	114.58	hmmsearch
1895745.SAMN05660553	2667	103.6	hmmsearch
1895746.SAMN05660554	3125	121.39	hmmsearch
1895751.SAMN05660593	3772	121.4	hmmsearch
1895752.SAMN05660596	5411	151.05	hmmsearch
1895753.SAMN05660594	4223	129.77	hmmsearch
1895754.SAMN05660595	4052	130.66	hmmsearch
1895756.SAMN05660534	6335	198.66	hmmsearch
1895763.SAMN05660600	3026	125.57	hmmsearch
1895767.SAMN05660556	3129	130.14	hmmsearch
1895771.SAMN05660602	2656	110.61	hmmsearch
1895778.SAMN05660605	4009	137.21	hmmsearch
1895780.SAMN05660516	3502	111.73	hmmsearch
1895781.SAMN05660606	6280	177.69	hmmsearch
1895782.SAMN05660560	2875	109.57	hmmsearch
1895783.SAMN05660510	3115	108.86	hmmsearch
1895785.SAMN05660559	2776	106.3	hmmsearch
1895788.SAMN05660558	3244	115.35	hmmsearch
1895789.SAMN05660610	3068	112.43	hmmsearch
1895790.SAMN05660607	3047	118.4	hmmsearch
1895791.SAMN05660608	2218	94.81	hmmsearch
1895792.SAMN05660609	3102	119.05	hmmsearch
1895794.SAMN05660561	3661	127.88	hmmsearch
1895795.SAMN05660611	9818	274.03	hmmsearch
1895798.SAMN05660529	3304	109.2	hmmsearch
1895806.SAMN05660615	4266	137.17	hmmsearch
1895807.SAMN05660562	6015	191.77	hmmsearch
1895809.SAMN05660616	6632	173.24	hmmsearch
1895810.SAMN05660617	5228	158.1	hmmsearch
1895811.SAMN05660618	4486	134.3	hmmsearch
1895812.SAMN05660620	3742	120.64	hmmsearch
1895813.SAMN05660518	4877	137.76	hmmsearch
1895814.SAMN05660621	4266	135.08	hmmsearch
1895815.SAMN05660500	4788	143.92	hmmsearch
1895816.SAMN05660619	3924	126.56	hmmsearch
1895817.SAMN05660507	3903	118.28	hmmsearch
1895822.SAMN05660563	3517	119.35	hmmsearch
1895823.SAMN05660623	3453	122.71	hmmsearch
1895824.SAMN05660624	4470	134.5	hmmsearch
1895825.SAMN05660564	5253	156.85	hmmsearch
1895826.SAMN05660625	4448	137.35	hmmsearch
1895828.SAMN05660531	890	84.46	hmmsearch
1895829.SAMN05660530	904	86.96	hmmsearch
1895832.SAMN05660536	2885	110.7	hmmsearch
1895834.SAMN05660566	2870	118.73	hmmsearch
1895835.SAMN05660626	4972	172.52	hmmsearch
1895837.SAMN05660627	4767	165.81	hmmsearch
1895838.SAMN05660565	4660	158.19	hmmsearch
1895839.SAMN05660567	4626	153.48	hmmsearch
1895841.SAMN05660568	6440	201.52	hmmsearch
1895845.SAMN05660629	3709	112.89	hmmsearch
1895848.SAMN05660508	4427	133.14	hmmsearch
1895849.SAMN05660537	3701	118.87	hmmsearch
1895854.SAMN05660572	6986	218.86	hmmsearch
1895858.SAMN05660632	3507	114.21	hmmsearch
1895859.SAMN05660633	3096	111.6	hmmsearch
1895860.SAMN05660573	2769	99.75	hmmsearch
1895861.SAMN05660575	2924	106.4	hmmsearch
1895862.SAMN05660634	2752	100.26	hmmsearch
1895867.SAMN05660638	3194	121.31	hmmsearch
1895868.SAMN05660636	3202	123.2	hmmsearch
1895869.SAMN05660637	4650	151.23	hmmsearch
1895899.SAMN05660614	3056	142.23	hmmsearch
1895900.SAMN05660613	4822	154.47	hmmsearch
1895901.SAMN05660612	2926	106.87	hmmsearch
1895905.SAMN05660599	3077	118.03	hmmsearch
1895921.SAMN05660545	2570	112.09	hmmsearch
1895922.SAMN05660543	2239	101.95	hmmsearch
1895923.SAMN05660544	4066	144.27	hmmsearch
1895924.SAMN05660583	3642	125.8	hmmsearch
1895925.SAMN05660582	3892	135.78	hmmsearch
1895926.SAMN05660522	3218	122.72	hmmsearch
1895927.SAMN05660591	3568	125.87	hmmsearch
1895928.SAMN05660552	7272	224.52	hmmsearch
1895934.SAMN05660604	4163	135.62	hmmsearch
1896164.SAMN05711034	2672	101.81	hmmsearch
1896169.SAMN05660555	3443	121.71	hmmsearch
1896196.SAMN05714719	2842	105.05	hmmsearch
1896202.SAMN05720758	3029	138.4	hmmsearch
1896209.SAMN05720468	2935	129.61	hmmsearch
1896210.SAMN05720762	3083	132.6	hmmsearch
1896212.SAMN05720765	3271	133.02	hmmsearch
1896216.SAMN05720471	2721	118.34	hmmsearch
1896217.SAMN05720472	2882	131.55	hmmsearch
1896224.SAMN05720487	2781	127.04	hmmsearch
1896965.SAMN05717303	1727	83.22	hmmsearch
1896966.SAMN05717309	1981	102.22	hmmsearch
1896972.SAMN05717305	1902	88.89	hmmsearch
1896975.SAMN05717225	1577	83.91	hmmsearch
1896977.SAMN05717246	1285	86.98	hmmsearch
1896978.SAMN05717247	1573	84.9	hmmsearch
1896979.SAMN05717248	1460	86.72	hmmsearch
1896981.SAMN05717250	1311	93.53	hmmsearch
1896982.SAMN05717251	2228	101.12	hmmsearch
1896983.SAMN05717252	1950	101.69	hmmsearch
1896984.SAMN05717253	2352	108.11	hmmsearch
1896987.SAMN05717257	1831	90.54	hmmsearch
1896990.SAMN05717258	2208	105.91	hmmsearch
1896993.SAMN05717208	1285	76.73	hmmsearch
1896999.SAMN05717264	1409	72.2	hmmsearch
1896.SAMN02645375	6565	187.36	hmmsearch
1897000.SAMN05717209	1387	75.08	hmmsearch
1897001.SAMN05717265	2030	106.95	hmmsearch
1897005.SAMN05717276	2833	113.05	hmmsearch
1897008.SAMN05717302	2045	100.09	hmmsearch
1897011.SAMN05717288	1343	73.85	hmmsearch
1897012.SAMN05717289	1534	76.19	hmmsearch
1897016.SAMN05717295	2977	130.7	hmmsearch
1897025.SAMN05717312	1957	96.74	hmmsearch
1897028.SAMN05717279	1669	78.49	hmmsearch
1897034.SAMN05717285	1275	83.87	hmmsearch
1897037.SAMN05717277	2274	107.91	hmmsearch
1897040.SAMN05717216	2133	104.09	hmmsearch
189753.SAMN02441127	9493	227.55	hmmsearch
1897620.SAMN05725121	3115	118.41	hmmsearch
1897630.SAMN05687752	5086	168.24	hmmsearch
1897634.SAMN05687756	3024	117.88	hmmsearch
1898042.SAMN05729687	5394	166.79	hmmsearch
1898044.SAMN05729610	1036	107.28	hmmsearch
1898108.SAMN03766451	610	56.69	hmmsearch
1898176.SAMD00065689	3021	121.08	hmmsearch
1898203.SAMN06296386	3263	134.74	hmmsearch
1898207.SAMN06297397	3013	126.27	hmmsearch
1898731.SAMN05736478	3415	116.86	hmmsearch
1898736.SAMN05736485	3644	119.84	hmmsearch
1898738.SAMN05736489	3111	115.15	hmmsearch
